entity,sa,ssa,mu,pos.,neg.,pole,score
http://dbpedia.org/resource/Olympic_Village,743.731774359192,-2.0722708794909424,0.7142857142857142,5,9,0.0286,-7.252948052832977
http://dbpedia.org/resource/Saint-Ouen-sur-Seine,197.11439645716732,0.0,0.0,0,1,-0.1645,0.0
http://dbpedia.org/resource/Seine-Saint-Denis,290.7553498751888,1.4756065088632948,0.0,2,0,0.227,1.4756065073876883
http://dbpedia.org/resource/India_national_football_team,300.50712568603575,0.0,1.0,1,1,0.9889,0.0
http://dbpedia.org/resource/New_Zealand_women's_national_football_team,697.4528756342879,-1.469448713149232,0.9090909090909092,5,6,-0.0002,-16.163935666838274
http://dbpedia.org/resource/UEFA_Champions_League,433.16093479238333,-2.092579623243789,0.0,0,4,-0.4294,-2.0925796211512093
http://dbpedia.org/resource/Tokyo_bid_for_the_2020_Summer_Olympics,974.0528512280316,3.724208212979423,0.9142857142857144,19,16,-0.0119,43.4490953111872
http://dbpedia.org/resource/Italy,926.0696077789471,0.4412028214497201,0.6206896551724137,20,9,0.3223,1.163171071664538
http://dbpedia.org/resource/Tahiti,756.5982264417057,1.3265848866337717,0.3076923076923077,11,2,0.6013,1.9161781668143019
http://dbpedia.org/resource/Ireland_at_the_Olympics,440.2607151086976,1.7966531153518857,0.0,4,0,0.6299,1.7966531135552324
http://dbpedia.org/resource/China,1281.6998720634103,33.23136211990564,0.6126126126126126,77,34,0.3099,85.78328339040885
http://dbpedia.org/resource/China_Media_Group,670.9178027528426,3.116415439660651,0.19999999999999996,9,1,0.6613,3.8955192947064146
http://dbpedia.org/resource/Jamaica,961.0010762057931,1.117663821452376,0.967741935483871,16,15,0.2116,34.64757739094879
http://dbpedia.org/resource/Josh_Lyman,686.9496943336136,3.8154747954966313,0.7272727272727273,7,4,-0.3033,13.990074198857375
http://dbpedia.org/resource/Puerto_Rico,483.0119212025652,-1.4613288027148885,0.8,3,2,0.8961,-7.306643977041224
http://dbpedia.org/resource/Associated_Press,814.2212115829876,4.164039449389164,0.6666666666666667,12,6,0.5633,12.492118310691138
http://dbpedia.org/resource/1924_Summer_Olympics,978.1176121213467,-1.3057790788319381,0.9189189189189189,17,20,0.1469,-16.10460844030372
http://dbpedia.org/resource/Los_Angeles,906.8044310921043,6.872799802356994,0.3999999999999999,20,5,0.3259,11.454666318170545
http://dbpedia.org/resource/Noah_Lyles,729.6813573368346,3.2609578223424402,0.6153846153846154,9,4,0.0455,8.47849031604627
http://dbpedia.org/resource/Budapest,574.6464047064353,1.9603208091840703,0.8571428571428572,4,3,-0.4654,13.722245568232779
http://dbpedia.org/resource/Belarus,726.2202103370694,4.346499704264366,0.6666666666666667,8,4,0.2371,13.039499073674602
http://dbpedia.org/resource/Shelly-Ann_Fraser-Pryce,381.18411598385563,1.3442304868947639,0.0,3,0,0.1292,1.3442304855505334
http://dbpedia.org/resource/China_national_football_team,904.886269752965,0.5396373489354374,0.96,13,12,0.5386,13.490933386112587
http://dbpedia.org/resource/Italy_national_football_team,987.8652834469543,10.697790584220222,0.4444444444444444,28,8,0.5317,19.256023016935558
http://dbpedia.org/resource/Bangkok,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Thailand_national_football_team,295.07830203876006,0.0,1.0,1,1,-0.157,0.0
http://dbpedia.org/resource/Porte_de_la_Chapelle_(Paris_Métro),197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Asian_Games,500.7303262332563,2.177175359255114,0.0,5,0,0.5425,2.177175357077939
http://dbpedia.org/resource/Philippine_Olympic_Committee,375.2150155087698,1.2861483265318188,0.6666666666666667,2,1,0.5896,3.858444968020122
http://dbpedia.org/resource/Nigeria_women's_national_football_team,902.5937724295383,0.9366450388138473,0.9565217391304348,12,11,-0.1324,21.54283539723329
http://dbpedia.org/resource/Liverpool_Daily_Post,300.0044568298065,0.0,1.0,1,1,-0.1346,0.0
http://dbpedia.org/resource/Immanuel,435.8033190020761,2.074920019381515,0.0,4,0,0.2687,2.074920017306595
http://dbpedia.org/resource/National_Olympic_Committee,661.842854882753,2.7262746696569207,0.19999999999999996,9,1,0.5019,3.4078433328113467
http://dbpedia.org/resource/2004_Summer_Olympics,631.6609880880836,3.7607579160710074,0.4444444444444444,7,2,0.0079,6.769364236742958
http://dbpedia.org/resource/Russian_Olympic_Committee,440.6613759560741,0.0,0.5,1,3,0.0496,0.0
http://dbpedia.org/resource/Netherlands_national_football_team,603.1197163146129,3.4339215596884665,0.75,5,3,0.1049,13.73568618381112
http://dbpedia.org/resource/Lille,436.9618098265448,0.4403426035300961,0.5,1,3,0.3695,0.8806852052988218
http://dbpedia.org/resource/LeBron_James,856.71085626764,9.217816351840172,0.2857142857142858,18,3,0.5989,12.904942874509324
http://dbpedia.org/resource/Accor_Arena,436.0746588806558,1.2596953308079608,0.5,3,1,0.1333,2.5193906565771402
http://dbpedia.org/resource/Adidas,500.7046314602999,0.3042541754514481,0.8,2,3,-0.2097,1.5212708696508865
http://dbpedia.org/resource/Andy_Murray,1086.0623608413528,-1.4620018044996517,0.8076923076923077,21,31,-0.0087,-7.602409343865661
http://dbpedia.org/resource/Law_enforcement_in_France,197.11439645716732,0.0,0.0,0,1,-0.1645,0.0
http://dbpedia.org/resource/2016_Summer_Olympics,759.0210750958306,5.430588694065291,0.3999999999999999,12,3,0.0849,9.050981141690515
http://dbpedia.org/resource/Omega_SA,300.50712568603575,0.0,0.0,2,0,0.9925,0.0
http://dbpedia.org/resource/Rio_de_Janeiro,682.1444303749478,-1.524369680651756,0.7272727272727273,7,4,-0.1029,-5.5893554752288015
http://dbpedia.org/resource/South_Korea,900.9017897733911,7.738244391276742,0.48,19,6,0.5104,14.881239185375966
http://dbpedia.org/resource/French_Polynesia,436.1463863301602,-0.9806956286713957,1.0,2,2,0.5591,-980695628.6713957
http://dbpedia.org/resource/Kellie_Harrington,441.5604948425331,1.9752160731753725,0.0,4,0,0.7035,1.9752160712001563
http://dbpedia.org/resource/Chinese_language,601.0913196364555,2.122940502415154,1.0,4,4,0.1358,2122940502.415154
http://dbpedia.org/resource/Gerald_Ford,290.7553498751888,1.4756065088632948,0.0,2,0,0.227,1.4756065073876883
http://dbpedia.org/resource/Clarence_Thomas,572.2335318810772,2.7114562104108533,0.0,7,0,0.3515,2.711456207699397
http://dbpedia.org/resource/Brazil_women's_national_football_team,791.8895566185374,5.008284281029241,0.23529411764705888,15,2,0.0839,6.549294820473777
http://dbpedia.org/resource/Canada_women's_national_soccer_team,983.8682091802613,2.576610223132913,0.9411764705882353,18,16,0.3034,43.802373048619174
http://dbpedia.org/resource/Egypt_national_football_team,820.4556551579025,5.113371812618883,0.588235294117647,12,5,-0.0359,12.418188657630255
http://dbpedia.org/resource/Germany_women's_national_football_team,861.8175231402379,7.9191768047110065,0.36363636363636354,18,4,0.1808,12.444420673561776
http://dbpedia.org/resource/Sweden_women's_national_football_team,438.19829798194456,1.9212755524761318,0.0,4,0,0.1789,1.921275550554856
http://dbpedia.org/resource/Israel,970.9189050275963,-6.853522227744778,0.4375,7,25,-0.0812,-12.184039494330202
http://dbpedia.org/resource/French_people,682.6986611234377,3.609257443935779,0.36363636363636354,9,2,0.5696,5.671690260129282
http://dbpedia.org/resource/Saudi_Arabia,376.62176664077185,0.0,0.6666666666666667,2,1,0.8736,0.0
http://dbpedia.org/resource/Les_Invalides,444.7863578480922,0.821034952680294,1.0,2,2,-0.24,821034952.6802939
http://dbpedia.org/resource/Kingdom_of_France,493.9885506008539,-0.7440866879570236,0.8,2,3,-0.114,-3.7204334211829515
http://dbpedia.org/resource/Morocco_national_football_team,795.1507139774317,-2.2144661490669133,0.375,3,13,-0.0687,-3.5431458328380283
http://dbpedia.org/resource/Germany_national_football_team,916.361688918586,-3.537713899091597,0.7407407407407407,10,17,-0.0651,-13.645467843863637
http://dbpedia.org/resource/Thailand,437.7701265818746,0.9469115929528819,1.0,2,2,0.0827,946911592.9528818
http://dbpedia.org/resource/Nesthy_Petecio,548.4967029675041,0.9683128980280147,0.6666666666666667,4,2,0.7277,2.9049386853692285
http://dbpedia.org/resource/South_Africa,990.1447658067784,4.881241045467756,0.6470588235294117,23,11,0.5377,13.830182922973119
http://dbpedia.org/resource/Poland_national_football_team,604.5901307737897,2.5036379203778334,0.75,5,3,0.0036,10.014551641453126
http://dbpedia.org/resource/Aira,446.15647417517715,-1.699831639206908,0.0,0,4,-0.7188,-1.699831637507076
http://dbpedia.org/resource/Armand_Duplantis,381.9499745677916,-0.7257702366213048,0.6666666666666667,2,1,0.4935,-2.1773107033319827
http://dbpedia.org/resource/Olympic_Games,904.9748292767212,4.92107683451519,0.6666666666666667,18,9,0.284,14.76323045925588
http://dbpedia.org/resource/Coco_Gauff,533.6584362017525,-0.11098391339382196,1.0,3,3,0.1747,-110983913.39382195
http://dbpedia.org/resource/Olympic_Games_ceremony,714.1178914218328,5.181787229930196,0.7692307692307692,8,5,-0.3398,22.45441123239506
http://dbpedia.org/resource/Mike_Tirico,547.2072596564798,1.688902110137658,0.0,6,0,0.9941,1.6889021084487557
http://dbpedia.org/resource/Hong_Kong,442.13409565830483,1.5338207565292357,0.5,3,1,0.2024,3.0676415069231884
http://dbpedia.org/resource/NBCUniversal,825.4957259234709,6.4925842980183575,0.11111111111111116,17,1,0.4145,7.304157327053476
http://dbpedia.org/resource/Milan,380.88182032101497,-1.1856145552859798,0.6666666666666667,1,2,0.9855,-3.556843655187409
http://dbpedia.org/resource/Brisbane,495.55258677831097,-2.29815752697324,0.8,2,3,-0.0461,-11.490787577412265
http://dbpedia.org/resource/Thomas_Bach,699.7275855552527,0.543568272395524,0.6666666666666667,8,4,0.2246,1.6307048122944576
http://dbpedia.org/resource/Jacques_Chirac,300.1049906010523,1.0958293726933857,0.0,2,0,0.1657,1.0958293715975562
http://dbpedia.org/resource/2008_Summer_Paralympics,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/YouTube,379.85799848098094,1.377930948396473,0.0,3,0,0.2591,1.377930947018542
http://dbpedia.org/resource/Belarusians,540.3381088579666,1.263713353125624,1.0,3,3,0.1983,1263713353.125624
http://dbpedia.org/resource/China_women's_national_football_team,851.7043444562482,2.5863032402463624,0.6363636363636365,15,7,0.0542,7.112333891118579
http://dbpedia.org/resource/Marseille,578.961286182579,2.688850168596516,0.2857142857142858,6,1,-0.1686,3.7643902307649766
http://dbpedia.org/resource/Bordeaux,382.0567899924693,0.0,0.0,0,3,-0.4113,0.0
http://dbpedia.org/resource/New_York_City,677.2110704132906,0.49994358294607816,0.36363636363636354,9,2,0.8027,0.7856256291092825
http://dbpedia.org/resource/Michelin_Guide,366.6631559744064,0.0,0.6666666666666667,2,1,0.1841,0.0
http://dbpedia.org/resource/Botswana,574.9512092898862,1.6465295681951067,0.5714285714285714,5,2,0.3597,3.841902316824143
http://dbpedia.org/resource/Thierry_Henry,491.826396365543,1.75990231618028,0.8,3,2,0.241,8.799511536903845
http://dbpedia.org/resource/Johann_Sebastian_Bach,487.99878494008726,2.3714928966361026,0.3999999999999999,4,1,0.1566,3.9524881544726904
http://dbpedia.org/resource/Russian_language,676.8362115369794,-1.3390424902632407,0.5454545454545454,3,8,0.0351,-2.9458934720981635
http://dbpedia.org/resource/Stamford_Transportation_Center,535.0142463965161,2.6512196727882187,0.0,6,0,0.7204,2.651219670136999
http://dbpedia.org/resource/Trocadéro,197.11439645716732,0.0,0.0,0,1,-0.1645,0.0
http://dbpedia.org/resource/Nigeria_national_football_team,582.941365603604,-1.7565593247910591,0.2857142857142858,1,6,0.0146,-2.459183051264627
http://dbpedia.org/resource/Equestrianism,445.38811836654116,0.49017267547911136,0.5,3,1,-0.6118,0.9803453489975321
http://dbpedia.org/resource/The_Australian,447.1300570906807,0.0,0.5,1,3,0.1343,0.0
http://dbpedia.org/resource/Noah_Williams_(diver),492.24949083333723,2.1222515618251316,0.3999999999999999,4,1,0.0654,3.537085930480076
http://dbpedia.org/resource/Lithium,295.07830203876006,1.4436190796820902,0.0,2,0,0.2438,1.443619078238471
http://dbpedia.org/resource/Peafowl,927.933967222871,9.243618170139202,0.07407407407407418,26,1,0.9493,9.983107612968583
http://dbpedia.org/resource/Islamic_State,640.6314352641698,-2.041583930532756,0.22222222222222232,1,8,-0.0075,-2.6248936215958234
http://dbpedia.org/resource/Christine_Gregoire,300.4065919147899,1.0146629376450442,0.0,2,0,0.2791,1.0146629366303812
http://dbpedia.org/resource/Vladimir_Putin,573.8807725879876,-0.31143851254045063,0.8571428571428572,4,3,0.0684,-2.1800695725226684
http://dbpedia.org/resource/Sky_UK,651.2588041778888,-2.427493870208488,0.22222222222222232,1,8,-0.3341,-3.1210635433981175
http://dbpedia.org/resource/Sweden,424.7589147079516,2.118480228302923,0.0,4,0,0.3814,2.1184802261844426
http://dbpedia.org/resource/Sha'Carri_Richardson,482.29371426888997,1.8734150697252847,0.8,3,2,-0.0188,9.367075301791049
http://dbpedia.org/resource/Vanessa_Sarno,300.50712568603575,0.0,0.0,2,0,0.9925,0.0
http://dbpedia.org/resource/Rappler,486.66178832782197,2.6595392268893177,0.0,5,0,0.6605,2.6595392242297784
http://dbpedia.org/resource/Eliud_Kipchoge,300.4065919147899,0.0,1.0,1,1,-0.2237,0.0
http://dbpedia.org/resource/Salt_Lake_City,376.4081357914165,1.4032503909214171,0.0,3,0,0.6957,1.4032503895181667
http://dbpedia.org/resource/Xi_Jinping,434.0810207281939,1.9856229559050271,0.0,4,0,0.0384,1.985622953919404
http://dbpedia.org/resource/Singapore,699.8127255084478,2.4866477893494734,0.5454545454545454,8,3,0.6109,5.470625124533465
http://dbpedia.org/resource/Freestyle_BMX,441.49086912550945,1.842022675599311,0.0,4,0,0.276,1.8420226737572882
http://dbpedia.org/resource/Spanish_language,500.5882053427344,1.6110023980957684,0.8,2,3,0.174,8.055011950203784
http://dbpedia.org/resource/Olympia_London,381.0392498058671,0.0,0.6666666666666667,2,1,0.4265,0.0
http://dbpedia.org/resource/Olympic_flame,446.46654348856345,1.4193782890899185,0.0,4,0,0.1749,1.41937828767054
http://dbpedia.org/resource/2028_Summer_Olympics,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Athens,492.0682479765002,-1.073471423879939,0.8,3,2,0.5451,-5.36735709256291
"http://dbpedia.org/resource/Olympia,_Greece",299.6023217448231,0.0,1.0,1,1,-0.1137,0.0
http://dbpedia.org/resource/Great_Britain_at_the_Olympics,1029.89943460367,13.264641046979445,0.5116279069767442,32,11,0.6122,27.16093161200934
http://dbpedia.org/resource/Nazi_Germany,624.9447795320455,0.05020099130774108,0.6666666666666667,3,6,-0.0288,0.15060297347141435
http://dbpedia.org/resource/Belgium,769.2005162041453,-1.0955126128727768,0.9333333333333333,7,8,0.5948,-16.43268894660132
http://dbpedia.org/resource/Canada_men's_national_ice_hockey_team,884.9830004767028,2.8502605326273946,0.8695652173913044,13,10,-0.1985,21.85199724927806
http://dbpedia.org/resource/Barcelona,376.0548873568507,-1.8305120896320979,0.0,0,3,0.0506,-1.8305120878015857
http://dbpedia.org/resource/Anna_Freud,443.2946455470538,-0.4587763112831637,0.5,1,3,-0.2918,-0.9175526207312222
http://dbpedia.org/resource/Fred_Titmus,369.29583474475555,0.0,0.6666666666666667,1,2,-0.1027,0.0
http://dbpedia.org/resource/Getty_Images,288.44307313653434,0.0,1.0,1,1,0.0432,0.0
http://dbpedia.org/resource/Kevin_Durant,766.7849531643936,5.329809025639772,0.0,15,0,0.6378,5.329809020309963
http://dbpedia.org/resource/Stephen_Curry,711.3774277458472,3.4652595694856654,0.33333333333333326,10,2,0.5276,5.197889346431664
http://dbpedia.org/resource/Greece,857.3656591547305,2.869294323031688,0.6666666666666667,14,7,0.0288,8.607882943271417
http://dbpedia.org/resource/Australia,1008.6764221356409,12.3242376837689,0.3902439024390243,33,8,0.2843,20.211749768233723
http://dbpedia.org/resource/Anna_Meares,442.4574595113557,1.7972395869637774,0.5,3,1,0.0666,3.5944791667385965
http://dbpedia.org/resource/USA_Basketball,446.3589004453436,1.4833642823438187,0.5,3,1,0.3353,2.9667285587541805
http://dbpedia.org/resource/Simone_Biles,832.1062534797728,5.003134709635623,0.631578947368421,13,6,0.0687,13.579937032151147
http://dbpedia.org/resource/Sunisa_Lee,731.3574712250916,3.816330985141903,0.0,13,0,0.2076,3.8163309813255717
http://dbpedia.org/resource/2008_Summer_Olympics,835.3826530432733,1.6453114681218386,0.8421052631578947,11,8,0.0575,10.420305898776371
http://dbpedia.org/resource/Ross_Geller,300.50712568603575,0.0,0.0,2,0,0.9925,0.0
http://dbpedia.org/resource/Australian_Olympic_Committee,447.1300570906807,0.0,0.5,1,3,0.1343,0.0
http://dbpedia.org/resource/France_national_rugby_union_team,953.6682780825504,2.1509716818789877,0.8125,19,13,0.0615,11.471848908838073
http://dbpedia.org/resource/Kenya,627.6454127558319,1.5066935208875818,0.5,6,2,0.2999,3.01338703574839
http://dbpedia.org/resource/Cliff_Lee,690.4506540479847,3.8665184097044114,0.0,11,0,0.2196,3.8665184058378927
http://dbpedia.org/resource/Australia_national_rugby_union_team,860.3774996000104,3.7368214844977725,0.8181818181818181,13,9,-0.0088,20.552518051698893
http://dbpedia.org/resource/Lyon,371.501602258779,0.9218871424365012,0.6666666666666667,2,1,-0.0213,2.7656614190125195
http://dbpedia.org/resource/Samuel_Richardson,681.1357207541886,-1.2860337318042623,0.6000000000000001,3,7,-0.0225,-3.215084321472945
http://dbpedia.org/resource/Rafael_Nadal,997.051384902527,7.5356188453874395,0.7647058823529411,21,13,0.4841,32.026379956784496
http://dbpedia.org/resource/Jews,379.84612952322044,-0.8014534509271602,0.6666666666666667,1,2,-0.0212,-2.4043603455684
http://dbpedia.org/resource/California,473.4739713166648,2.2472401658842567,0.3999999999999999,4,1,0.1246,3.745400270231427
http://dbpedia.org/resource/Samsung,534.7932977123285,-1.1645418278490878,1.0,3,3,0.1279,-1164541827.8490877
http://dbpedia.org/resource/Jamaicans,718.6227820417076,4.484070627211591,0.5,9,3,0.054,8.9681412364869
http://dbpedia.org/resource/IOC_Refugee_Olympic_Team_at_the_2020_Summer_Olympics,431.04354644833086,1.3490100907795486,0.5,3,1,0.9519,2.698020176163057
http://dbpedia.org/resource/Shericka_Jackson,534.5855075571153,2.611180708143929,0.33333333333333326,5,1,0.131,3.9167710563407363
http://dbpedia.org/resource/Moscow,665.6709709069892,-1.8027009826095821,0.8,4,6,-0.0398,-9.013504867980389
http://dbpedia.org/resource/Taylor_Swift,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Katie_Ledecky,661.3934462631445,0.8806308216849315,0.8,6,4,-0.1329,4.403154086408888
http://dbpedia.org/resource/United_States_national_team,770.6275611598993,2.876607842083166,0.3999999999999999,12,3,0.2655,4.794346395481365
http://dbpedia.org/resource/Brazil,522.886931728681,2.3864640858747466,0.33333333333333326,5,1,0.5659,3.5796961234425755
http://dbpedia.org/resource/British_Boxing_Board_of_Control,670.4628510591843,0.4305411681280834,1.0,5,5,-0.0697,430541168.1280834
http://dbpedia.org/resource/Rome,197.11439645716732,0.0,0.0,0,1,-0.1645,0.0
http://dbpedia.org/resource/Archery,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Wang_Chuqin,677.7933254039973,1.6038936986549932,0.8,6,4,0.6748,8.019468453177625
http://dbpedia.org/resource/Netherlands,1001.5225191661057,1.368656819278844,0.894736842105263,21,17,-0.0612,13.002239659627728
http://dbpedia.org/resource/Beauvais,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Shanghai,442.9151302837364,1.615120054438959,0.5,3,1,0.4493,3.230240102417438
http://dbpedia.org/resource/Rachael_Ray,300.4065919147899,-0.5681211078762975,1.0,1,1,0.1587,-568121107.8762975
http://dbpedia.org/resource/Utah,442.02595363453287,1.4633906349187926,0.0,4,0,0.8331,1.4633906334554019
http://dbpedia.org/resource/CNBC,443.1505558009856,1.4826685606949717,0.5,3,1,0.6632,2.965337115459269
http://dbpedia.org/resource/Ireland_national_rugby_union_team,614.54729455057,-1.1154791608830084,0.75,3,5,0.1164,-4.461916625684366
http://dbpedia.org/resource/Greece_national_football_team,743.6408300199876,-2.6528248400559025,0.6153846153846154,4,9,0.255,-6.897344566212251
http://dbpedia.org/resource/Novak_Djokovic,947.9836954224816,-2.0128515673102587,0.896551724137931,13,16,0.1648,-19.457564962576043
http://dbpedia.org/resource/Montmartre,300.1049906010523,0.0,1.0,1,1,0.6464,0.0
http://dbpedia.org/resource/Indian_people,588.3420588432499,2.7632739265268493,0.5714285714285714,5,2,0.5083,6.44763914685149
http://dbpedia.org/resource/Order_of_St_Michael_and_St_George,492.58120154274525,1.7017689014460102,0.0,5,0,0.9696,1.7017688997442413
http://dbpedia.org/resource/Norway_women's_national_football_team,375.5473307405634,0.0,0.6666666666666667,2,1,0.63,0.0
http://dbpedia.org/resource/Sky_Sports,701.6236800181288,-4.188410455064646,0.0,0,11,-0.3976,-4.188410450876235
http://dbpedia.org/resource/LVMH,381.522712869081,1.2030281760460269,0.0,3,0,0.8499,1.2030281748429985
http://dbpedia.org/resource/Christianity,1046.6270039678652,-10.409071330515689,0.24390243902439024,5,36,0.237,-13.76683625763558
http://dbpedia.org/resource/Islam,430.30462698722965,-2.1965433541826025,0.5,1,3,-0.091,-4.393086699579031
http://dbpedia.org/resource/Scottie_Scheffler,637.5489745747676,2.596828342378493,0.4444444444444444,7,2,0.8965,4.674291007867564
http://dbpedia.org/resource/Ariarne_Titmus,584.6004447263338,2.0111119390914074,0.5714285714285714,5,2,0.4133,4.692594513597229
http://dbpedia.org/resource/University_of_Oregon,197.11439645716732,0.0,0.0,1,0,0.1696,0.0
http://dbpedia.org/resource/Faith_Kipyegon,300.4065919147899,-0.6594711180918238,1.0,1,1,0.4305,-659471118.0918237
http://dbpedia.org/resource/Lithuania_men's_national_basketball_team,572.1928669346569,-3.093716005801459,0.2857142857142858,1,6,-0.623,-4.33120240205836
http://dbpedia.org/resource/Kristen_Faulkner,382.163605417147,0.0,0.0,3,0,0.9143,0.0
http://dbpedia.org/resource/Carlos_Alcaraz,798.6299943122223,0.5707858190238,1.0,8,8,0.7094,570785819.0237999
